name,category,rating,address,scraped_at,url,status
Gurun Pasir Tungtung Karang,Tujuan Wisata,4.6,"Pantai Sayang heulang, Desa, Mancagahar, Kec. Pameungpeuk, Kabupaten Garut, Jawa Barat 44175",2026-07-24T04:15:58.213290Z,https://www.google.com/maps/place/Gurun+Pasir+Tungtung+Karang/data=!4m7!3m6!1s0x2e6617efbdcee243:0xb4e1d3a0e717ca04!8m2!3d-7.6670534!4d107.7065234!16s%2Fg%2F11h8fln4cs!19sChIJQ-LOve8XZi4RBMoX56DT4bQ?authuser=0&hl=id&rclk=1,success
Pemandian Cipanas,Produsen makanan,4.4,"RVCC+PM7, Pananjung, Kec. Tarogong Kaler, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:16:00.208466Z,https://www.google.com/maps/place/Pemandian+Cipanas/data=!4m7!3m6!1s0x2e68b0badc33620f:0x529c1fe5824c9f9!8m2!3d-7.1782074!4d107.8716753!16s%2Fg%2F11c545rwpt!19sChIJD2Iz3LqwaC4R-ckkWP7BKQU?authuser=0&hl=id&rclk=1,success
Pabrik Teh Orthodoks Dayeuhmanggung - PTPN,Tujuan Wisata,4.6,"MWP5+9W3, Jalan Perkebunan Dayeuh, Manggung, Sukatani, Kec. Cilawu, Kabupaten Garut, Jawa Barat 44181",2026-07-24T04:16:03.030045Z,https://www.google.com/maps/place/Pabrik+Teh+Orthodoks+Dayeuhmanggung+-+PTPN/data=!4m7!3m6!1s0x2e68afe00c98d1c9:0x96994feb960f6fe1!8m2!3d-7.3141188!4d107.9098037!16s%2Fg%2F11h11fhy88!19sChIJydGYDOCvaC4R4W8PlutPmZY?authuser=0&hl=id&rclk=1,success
MENUME Terrace White Cafe,Kafe,4.6,"Jl. Pakuwon No.29, Pakuwon, Kec. Garut Kota, Kabupaten Garut, Jawa Barat 44117",2026-07-24T04:16:05.703285Z,https://www.google.com/maps/place/MENUME+Terrace+White+Cafe/data=!4m7!3m6!1s0x2e68b052f6a71c6f:0x1cba74e6a29896ab!8m2!3d-7.214251!4d107.9031276!16s%2Fg%2F11c5hkdm6q!19sChIJbxyn9lKwaC4Rq5aYouZ0uhw?authuser=0&hl=id&rclk=1,success
Karacak Valley,Tujuan Wisata,4.5,"Jalan Karacak Valley Margawati, Sukanegla, Kec. Garut Kota, Kabupaten Garut, Jawa Barat 44113",2026-07-24T04:16:08.567376Z,https://www.google.com/maps/place/Karacak+Valley/data=!4m7!3m6!1s0x2e68ae75b790e18f:0xbe7cb9f5b5850d9f!8m2!3d-7.2693522!4d107.9508674!16s%2Fg%2F11c52nsjks!19sChIJj-GQt3WuaC4Rnw2FtfW5fL4?authuser=0&hl=id&rclk=1,success
Pesona Leuweung Oko (Oko d'great),Tujuan Wisata,4.1,"Cirapuhan, Kec. Selaawi, Kabupaten Garut, Jawa Barat 44187",2026-07-24T04:16:10.698305Z,https://www.google.com/maps/place/Pesona+Leuweung+Oko+%28Oko+d%27great%29/data=!4m7!3m6!1s0x2e6f34ae5f76143b:0x2b65fee57d7d540b!8m2!3d-6.9986203!4d108.0530119!16s%2Fg%2F11f12337zp!19sChIJOxR2X640by4RC1R9feX-ZSs?authuser=0&hl=id&rclk=1,success
Curg dengdeng bisoro,Tujuan Wisata,,"GQ89+9R, Linggamanik, Kec. Cikelet, Kabupaten Garut, Jawa Barat 44177",2026-07-24T04:16:13.310957Z,https://www.google.com/maps/place/Curg+dengdeng+bisoro/data=!4m7!3m6!1s0x2e661d00232136eb:0x2ad97c0e6a367352!8m2!3d-7.4840055!4d107.7695747!16s%2Fg%2F11ltdg6lf4!19sChIJ6zYhIwAdZi4RUnM2ag582So?authuser=0&hl=id&rclk=1,success
Curug cicadas pakenjeng,Tujuan Wisata,4.9,"HMWP+FJ9, Pakenjeng, Kec. Pamulihan, Kabupaten Garut, Jawa Barat 44168",2026-07-24T04:16:15.890093Z,https://www.google.com/maps/place/Curug+cicadas+pakenjeng/data=!4m7!3m6!1s0x2e68a18234fd09b5:0x24cf7da88c10635f!8m2!3d-7.4038324!4d107.6866096!16s%2Fg%2F11rh_hy4pk!19sChIJtQn9NIKhaC4RX2MQjKh9zyQ?authuser=0&hl=id&rclk=1,success
Desa Wisata Muara Cibentang,Tujuan Wisata,4.9,"CRQR+7G6, Jatisari, Kec. Cisompet, Kabupaten Garut, Jawa Barat 44174",2026-07-24T04:16:18.903737Z,https://www.google.com/maps/place/Desa+Wisata+Muara+Cibentang/data=!4m7!3m6!1s0x2e661b18b630317b:0x6c610c733691164c!8m2!3d-7.5618339!4d107.8412751!16s%2Fg%2F11l93qx4dn!19sChIJezEwthgbZi4RTBaRNnMMYWw?authuser=0&hl=id&rclk=1,success
Temu Space,Kafe,4.5,"Jl. Cimanuk No.271, Paminggir, Kec. Garut Kota, Kabupaten Garut, Jawa Barat 44118",2026-07-24T04:16:21.625068Z,https://www.google.com/maps/place/Temu+Space/data=!4m7!3m6!1s0x2e68b100677cfd47:0xe0119da544d132d3!8m2!3d-7.2130165!4d107.899065!16s%2Fg%2F11vzy00k8b!19sChIJR_18ZwCxaC4R0zLRRKWdEeA?authuser=0&hl=id&rclk=1,success
Curug Rahong,Tujuan Wisata,4.5,"JG8C+9VM, Jl. Cisewu - Sukarame, Sukajaya, Kec. Cisewu, Kabupaten Garut, Jawa Barat 44166",2026-07-24T04:16:25.320870Z,https://www.google.com/maps/place/Curug+Rahong/data=!4m7!3m6!1s0x2e689cfe6390b74d:0x800bcd154d496ac6!8m2!3d-7.3840384!4d107.5221791!16s%2Fg%2F11by_g3bwq!19sChIJTbeQY_6caC4RxmpJTRXNC4A?authuser=0&hl=id&rclk=1,success
"RM Saung Cikenceh (Garut Kota, Cikuray)",Restoran Sunda,4.7,"Jl. Cikuray No.21-25, Regol, Kec. Garut Kota, Kabupaten Garut, Jawa Barat 44114",2026-07-24T04:16:28.487848Z,"https://www.google.com/maps/place/RM+Saung+Cikenceh+%28Garut+Kota,+Cikuray%29/data=!4m7!3m6!1s0x2e68b1431ea9aa09:0x8c04c63f0e9eac10!8m2!3d-7.2170015!4d107.9048333!16s%2Fg%2F11h7fyfd6d!19sChIJCaqpHkOxaC4REKyeDj_GBIw?authuser=0&hl=id&rclk=1",success
Wisata Curug Cibitung,Tujuan Wisata,4.6,"CMVG+G8H, Kertamukti, Kec. Cikelet, Kabupaten Garut, Jawa Barat 44177",2026-07-24T04:16:31.345885Z,https://www.google.com/maps/place/Wisata+Curug+Cibitung/data=!4m7!3m6!1s0x2e66187a0e1be1d7:0xd9a342b6b5aa9284!8m2!3d-7.5561878!4d107.6758476!16s%2Fg%2F11hd1v0bgh!19sChIJ1-EbDnoYZi4RhJKqtbZCo9k?authuser=0&hl=id&rclk=1,success
Pemandian air panas teh nyai,Pemandian air panas,,"RV8H+QRV, Jl. Raya Cipanas, ciharuripan, Kec. Garut Kota, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:16:33.855596Z,https://www.google.com/maps/place/Pemandian+air+panas+teh+nyai/data=!4m7!3m6!1s0x2e68b1002e422433:0xb8bd46e7abc54e6d!8m2!3d-7.1830183!4d107.8795597!16s%2Fg%2F11xmh1drh_!19sChIJMyRCLgCxaC4RbU7Fq-dGvbg?authuser=0&hl=id&rclk=1,success
Pantai Bodonyorot,Tujuan Wisata,4.4,"FG4F+PC9, Unnamed Road, Karangwangi, Kec. Mekarmukti, Kabupaten Garut, Jawa Barat 44165",2026-07-24T04:16:36.251296Z,https://www.google.com/maps/place/Pantai+Bodonyorot/data=!4m7!3m6!1s0x2e6625efba7ef039:0x6c09575983771caa!8m2!3d-7.5432001!4d107.5236081!16s%2Fg%2F11h55mpsl5!19sChIJOfB-uu8lZi4Rqhx3g1lXCWw?authuser=0&hl=id&rclk=1,success
Taman Satwa Cikembulan,Kebun Binatang,4.3,"Jl. Cikembulan, Cikembulan, Kec. Kadungora, Kabupaten Garut, Jawa Barat 44153",2026-07-24T04:16:39.969053Z,https://www.google.com/maps/place/Taman+Satwa+Cikembulan/data=!4m7!3m6!1s0x2e68b6290965ab91:0xa3c4d256e6e564cb!8m2!3d-7.0841516!4d107.9152508!16s%2Fg%2F11btyv3c3d!19sChIJkatlCSm2aC4Ry2Tl5lbSxKM?authuser=0&hl=id&rclk=1,success
Pantai Sodong Parat,Tujuan Wisata,4.5,"CGXJ+PX, Karangwangi, Kabupaten Garut, Jawa Barat 44165",2026-07-24T04:16:42.728222Z,https://www.google.com/maps/place/Pantai+Sodong+Parat/data=!4m7!3m6!1s0x2e6625de08360de7:0x96f5b28713ab788!8m2!3d-7.5506703!4d107.5324901!16s%2Fg%2F11rp04kf8r!19sChIJ5w02CN4lZi4RiLc6cShbbwk?authuser=0&hl=id&rclk=1,success
SITU BAGENDIT,Tujuan Wisata,4.4,"RXQ2+G4G, Bagendit, Kec. Banyuresmi, Kabupaten Garut, Jawa Barat 44191",2026-07-24T04:16:45.439239Z,https://www.google.com/maps/place/SITU+BAGENDIT/data=!4m7!3m6!1s0x2e68b719963bd083:0x35e8902a3a4728bc!8m2!3d-7.1611768!4d107.9503298!16s%2Fg%2F11q22wj2h0!19sChIJg9A7lhm3aC4RvChHOiqQ6DU?authuser=0&hl=id&rclk=1,success
Pantai Sodong Lalay,Tujuan Wisata,4.7,"CGWP+WXV, Kp. Cigoa, Karangwangi, Mekarmukti, Karangwangi, Garut, Kabupaten Garut, Jawa Barat 44165",2026-07-24T04:16:48.572425Z,https://www.google.com/maps/place/Pantai+Sodong+Lalay/data=!4m7!3m6!1s0x2e6624f86d7ebdb1:0x261212f66631222f!8m2!3d-7.5526358!4d107.5374168!16s%2Fg%2F11c44qtwhz!19sChIJsb1-bfgkZi4RLyIxZvYSEiY?authuser=0&hl=id&rclk=1,success
Sungai cipasarangan,Tujuan Wisata,5.0,"FPXV+792, Sungai cipasarangn des, Linggamanik, Kec. Cikelet, Kabupaten Garut, Jawa Barat 44177",2026-07-24T04:16:50.927183Z,https://www.google.com/maps/place/Sungai+cipasarangan/data=!4m7!3m6!1s0x2e661f680ba689c9:0x45ea0a661f6eb3ea!8m2!3d-7.5018634!4d107.7434041!16s%2Fg%2F11s2j3h0fz!19sChIJyYmmC2gfZi4R6rNuH2YK6kU?authuser=0&hl=id&rclk=1,success
PANTAI CITANGGELEUK GARUT,Tujuan Wisata,,"FQX7+GC9, Linggamanik, Kec. Cikelet, Kabupaten Garut, Jawa Barat 44177",2026-07-24T04:16:54.051432Z,https://www.google.com/maps/place/PANTAI+CITANGGELEUK+GARUT/data=!4m7!3m6!1s0x2e661b0064ec224f:0x879fb73bacc75f7e!8m2!3d-7.5012204!4d107.763621!16s%2Fg%2F11zbh1qh4b!19sChIJTyLsZAAbZi4Rfl_HrDu3n4c?authuser=0&hl=id&rclk=1,success
Pemandian Air Panas Tegal Jambu,Kamar Mandi Umum,5.0,"Jl. Cipanas Baru kp. tegal jambu No.01/04, Pananjung, Kec. Tarogong Kaler, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:16:56.360473Z,https://www.google.com/maps/place/Pemandian+Air+Panas+Tegal+Jambu/data=!4m7!3m6!1s0x2e68b1926bbb6933:0xba92e2ac3bbb0ee9!8m2!3d-7.1782546!4d107.8783207!16s%2Fg%2F11fmd7pfh5!19sChIJM2m7a5KxaC4R6Q67O6zikro?authuser=0&hl=id&rclk=1,success
aidah,Tujuan Wisata,,"GQV2+HWF, kp.ciarsam, RT.06/RW.05, Talagawangi, Kec. Pakenjeng, Kabupaten Garut, Jawa Barat 44164",2026-07-24T04:16:58.792240Z,https://www.google.com/maps/place/aidah/data=!4m7!3m6!1s0x2e661f005bf84851:0x35aea5324b5e02eb!8m2!3d-7.455574!4d107.7526828!16s%2Fg%2F11w1wsdt1y!19sChIJUUj4WwAfZi4R6wJeSzKlrjU?authuser=0&hl=id&rclk=1,success
Curug Jagapati,Tujuan Wisata,4.6,"Neglasari, Kec. Cisompet, Kabupaten Garut, Jawa Barat 44174",2026-07-24T04:17:01.194363Z,https://www.google.com/maps/place/Curug+Jagapati/data=!4m7!3m6!1s0x2e661b144ca3ae1b:0x5e7be369e7fa9954!8m2!3d-7.5226978!4d107.8316514!16s%2Fg%2F11c0r50s4h!19sChIJG66jTBQbZi4RVJn652nje14?authuser=0&hl=id&rclk=1,success
Pantai Cibuhung Garut Selatan,Tujuan Wisata,4.7,"CHR8+249, Cijayana, Kec. Mekarmukti, Kabupaten Garut, Jawa Barat 44165",2026-07-24T04:17:03.067357Z,https://www.google.com/maps/place/Pantai+Cibuhung+Garut+Selatan/data=!4m7!3m6!1s0x2e6625459cb1c023:0x3678b29558736f6d!8m2!3d-7.5599661!4d107.5653724!16s%2Fg%2F11sytgh3nk!19sChIJI8CxnEUlZi4RbW9zWJWyeDY?authuser=0&hl=id&rclk=1,success
Pantai Karang Paranje,Tujuan Wisata,4.4,"Karyasari, Kec. Cibalong, Kabupaten Garut, Jawa Barat 44176",2026-07-24T04:17:06.143510Z,https://www.google.com/maps/place/Pantai+Karang+Paranje/data=!4m7!3m6!1s0x2e6613c6e1199215:0xed9806d9d3449908!8m2!3d-7.6841298!4d107.7948894!16s%2Fg%2F11b7ljkfds!19sChIJFZIZ4cYTZi4RCJlE09kGmO0?authuser=0&hl=id&rclk=1,success
Wisata Pantai Karang Modang,Tujuan Wisata,4.5,"Indralayang, Kec. Caringin, Kabupaten Garut, Jawa Barat 44169",2026-07-24T04:17:08.625262Z,https://www.google.com/maps/place/Wisata+Pantai+Karang+Modang%F0%9F%8C%8A/data=!4m7!3m6!1s0x2e662f4d7fb0a807:0xdd7c74c44eb076e1!8m2!3d-7.5161833!4d107.4677327!16s%2Fg%2F11c617srk2!19sChIJB6iwf00vZi4R4XawTsR0fN0?authuser=0&hl=id&rclk=1,success
Rumah Makan Kencana Sunda,Restoran Sunda,4.0,"QVV6+6H6, Jl. Raya Samarang, RT.03/RW.03, Mekarluyu, Kec. Tarogong Kidul, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:17:10.611774Z,https://www.google.com/maps/place/Rumah+Makan+Kencana+Sunda/data=!4m7!3m6!1s0x2e68b08080c10529:0x7bccb2274aa0d790!8m2!3d-7.2069616!4d107.8613891!16s%2Fg%2F11hc_7tlc7!19sChIJKQXBgICwaC4RkNegSieyzHs?authuser=0&hl=id&rclk=1,success
Sayang Heulang Garut,Pantai,4.4,"Mancagahar, Kec. Pameungpeuk, Kabupaten Garut, Jawa Barat 44175",2026-07-24T04:17:12.753753Z,https://www.google.com/maps/place/Sayang+Heulang+Garut/data=!4m7!3m6!1s0x2e663d647d0c588f:0x892cbd184524733!8m2!3d-7.6688756!4d107.6966831!16s%2Fg%2F11c5wwr2_0!19sChIJj1gMfWQ9Zi4RM0dShNHLkgg?authuser=0&hl=id&rclk=1,success
Obyek Wisata Pantai Karang Modang,Taman bermain,5.0,"Jl. Ranca Buaya Jl. Caringin No.1, Purbayani, Kec. Caringin, Kabupaten Garut, Jawa Barat 44169",2026-07-24T04:17:14.551155Z,https://www.google.com/maps/place/Obyek+Wisata+Pantai+Karang+Modang/data=!4m7!3m6!1s0x2e662f88b3f67e03:0x453a6c53a95b4baf!8m2!3d-7.5171877!4d107.4703129!16s%2Fg%2F11st748mzg!19sChIJA372s4gvZi4Rr0tbqVNsOkU?authuser=0&hl=id&rclk=1,success
Kuliner b aso Komplit Caliwura,Restoran Bakso,5.0,"gereja toserba asia, Jl. Gn. Putri, blkng, Kec. Garut Kota, Kabupaten Garut, Jawa Barat 44114",2026-07-24T04:17:17.483532Z,https://www.google.com/maps/place/Kuliner+b+aso+Komplit+Caliwura/data=!4m7!3m6!1s0x2e68b1fcdc98ee4f:0x147a8b6bc749a3c3!8m2!3d-7.2184146!4d107.9081883!16s%2Fg%2F11h262xr8q!19sChIJT-6Y3PyxaC4Rw6NJx2uLehQ?authuser=0&hl=id&rclk=1,success
Pantai Ciwaas,Tujuan Wisata,5.0,"Mancagahar, Kec. Pameungpeuk, Kabupaten Garut, Jawa Barat 44175",2026-07-24T04:17:20.015728Z,https://www.google.com/maps/place/Pantai+Ciwaas/data=!4m7!3m6!1s0x2e661700527dadcf:0xdb2ebb4e5179cedc!8m2!3d-7.6681323!4d107.7030673!16s%2Fg%2F11ltblb8gx!19sChIJz619UgAXZi4R3M55UU67Lts?authuser=0&hl=id&rclk=1,success
Batu Tumpang Kab.Garut,Tujuan Wisata,4.5,"Kp cikembar, Tanjungjaya, Kec. Banjarwangi, Kabupaten Garut, Jawa Barat 44172",2026-07-24T04:17:22.481629Z,https://www.google.com/maps/place/Batu+Tumpang+Kab.Garut/data=!4m7!3m6!1s0x2e68a78a02a9c663:0x8352222aa591f456!8m2!3d-7.396874!4d107.839007!16s%2Fg%2F11c3kqbpjz!19sChIJY8apAoqnaC4RVvSRpSoiUoM?authuser=0&hl=id&rclk=1,success
Darajat Pass,N/A,4.5,"Jl. Puncak Darajat No.14, Karyamekar, Kec. Pasirwangi, Kabupaten Garut, Jawa Barat 44161",2026-07-24T04:17:25.122730Z,https://www.google.com/maps/place/Darajat+Pass/data=!4m7!3m6!1s0x2e68a5b004ceabfb:0x3814becc0fa05bd0!8m2!3d-7.217783!4d107.745082!16s%2Fg%2F1hm5tqcky!19sChIJ-6vOBLClaC4R0FugD8y-FDg?authuser=0&hl=id&rclk=1,success
"Joglo Abah Resto, Kedai Kopi dan Pusat Oleh-oleh",Restoran,4.9,"Jl. Otista No.8, Pasawahan, Kec. Tarogong Kaler, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:17:28.293050Z,"https://www.google.com/maps/place/Joglo+Abah+Resto,+Kedai+Kopi+dan+Pusat+Oleh-oleh/data=!4m7!3m6!1s0x2e68b7683eec99cf:0x786d6450e5d087f1!8m2!3d-7.1627702!4d107.897785!16s%2Fg%2F11gk2ypvfx!19sChIJz5nsPmi3aC4R8YfQ5VBkbXg?authuser=0&hl=id&rclk=1",success
Pemandian Air Panas Cikuda,Pemandian Umum,4.0,"Jl. Raya Cipanas No.96, Pananjung, Kec. Tarogong Kaler, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:17:30.704669Z,https://www.google.com/maps/place/Pemandian+Air+Panas+Cikuda/data=!4m7!3m6!1s0x2e68b1d9724c91b5:0x1baf081a2093b65f!8m2!3d-7.178041!4d107.8726342!16s%2Fg%2F11rwl9dzfp!19sChIJtZFMctmxaC4RX7aTIBoIrxs?authuser=0&hl=id&rclk=1,success
Leuwi Tonjong,Tujuan Wisata,4.6,"Jayamukti, Kec. Cihurip, Kabupaten Garut, Jawa Barat 44173",2026-07-24T04:17:33.149882Z,https://www.google.com/maps/place/Leuwi+Tonjong/data=!4m7!3m6!1s0x2e661b320ec14bf3:0x65be3ba5a10a357f!8m2!3d-7.5313123!4d107.8513476!16s%2Fg%2F11c31twvpp!19sChIJ80vBDjIbZi4RfzUKoaU7vmU?authuser=0&hl=id&rclk=1,success
WISATA BINAR ALAM VIEW,Kolam renang luar ruangan,4.3,"RXMQ+QG3, Citangtu, Kec. Pangatikan, Kabupaten Garut, Jawa Barat 44183",2026-07-24T04:17:36.293922Z,https://www.google.com/maps/place/WISATA+BINAR+ALAM+VIEW/data=!4m7!3m6!1s0x2e68b368b87539ef:0x4a2cfbb442528ed0!8m2!3d-7.165623!4d107.988812!16s%2Fg%2F11ry7n54d8!19sChIJ7zl1uGizaC4R0I5SQrT7LEo?authuser=0&hl=id&rclk=1,success
Pemandian Air Panas Kawah Talaga Bodas,Pemandian di Ruang Terbuka,4.3,"Q3P7+VH9, Sukamenak, Kec. Wanaraja, Kabupaten Garut, Jawa Barat 44183",2026-07-24T04:17:38.310065Z,https://www.google.com/maps/place/Pemandian+Air+Panas+Kawah+Talaga+Bodas/data=!4m7!3m6!1s0x2e6f4d87a21b1647:0x7e7a9523c643c98a!8m2!3d-7.2128337!4d108.0639752!16s%2Fg%2F11gh72y24s!19sChIJRxYboodNby4RislDxiOVen4?authuser=0&hl=id&rclk=1,success
kebun jeruk,Tujuan Wisata,4.5,"RXH7+5RQ, Situsari, Kec. Karangpawitan, Kabupaten Garut, Jawa Barat 44183",2026-07-24T04:17:41.113849Z,https://www.google.com/maps/place/kebun+jeruk/data=!4m7!3m6!1s0x2e68b332b95117cd:0x95b2389dc42de2f6!8m2!3d-7.172041!4d107.9645944!16s%2Fg%2F11t40r4h86!19sChIJzRdRuTKzaC4R9uItxJ04spU?authuser=0&hl=id&rclk=1,success
Tugu Desa Ngamplang,Tujuan Wisata,5.0,"PWW5+6FX, Ngamplang, Kec. Cilawu, Kabupaten Garut, Jawa Barat 44181",2026-07-24T04:17:44.276538Z,https://www.google.com/maps/place/Tugu+Desa+Ngamplang/data=!4m7!3m6!1s0x2e68af845de362fb:0xb8b410996467997c!8m2!3d-7.2543999!4d107.9087438!16s%2Fg%2F11v15cd094!19sChIJ-2LjXYSvaC4RfJlnZJkQtLg?authuser=0&hl=id&rclk=1,success
PUNCAK GUHA,Tujuan Wisata,4.5,"Sinarjaya, Kec. Bungbulang, Kabupaten Garut, Jawa Barat 44165",2026-07-24T04:17:46.418274Z,https://www.google.com/maps/place/PUNCAK+GUHA/data=!4m7!3m6!1s0x2e6625f5a27ede1d:0x47589baec97907c!8m2!3d-7.5362574!4d107.4971417!16s%2Fg%2F11btt9dlpz!19sChIJHd5-ovUlZi4RfJCX7LqJdQQ?authuser=0&hl=id&rclk=1,success
Curug Cibadak,Tujuan Wisata,4.5,"FVHG+2M7, Cisangkal, Kec. Cihurip, Kabupaten Garut, Jawa Barat 44173",2026-07-24T04:17:49.852305Z,https://www.google.com/maps/place/Curug+Cibadak/data=!4m7!3m6!1s0x2e6604c15627d6bb:0x1dfff0836a658396!8m2!3d-7.5224574!4d107.8766667!16s%2Fg%2F11cs469hz4!19sChIJu9YnVsEEZi4RloNlaoPw_x0?authuser=0&hl=id&rclk=1,success
Kamojang Ecopark,Taman Ekologi,4.2,"Jl. Samarang Garut, Cisarua, Kec. Samarang, Kabupaten Garut, Jawa Barat 44161",2026-07-24T04:17:52.897395Z,https://www.google.com/maps/place/Kamojang+Ecopark/data=!4m7!3m6!1s0x2e68b966b209a6f5:0x5740ccfc0f1d3161!8m2!3d-7.162552!4d107.7922102!16s%2Fg%2F11f3n21bhh!19sChIJ9aYJsma5aC4RYTEdD_zMQFc?authuser=0&hl=id&rclk=1,success
Wisata Air terjun cipalangi,Tujuan Wisata,5.0,"FP84+VCF, Karangsari, Kec. Cikelet, Kabupaten Garut, Jawa Barat 44177",2026-07-24T04:17:55.415012Z,https://www.google.com/maps/place/Wisata+Air+terjun+cipalangi/data=!4m7!3m6!1s0x2e66190fc57cfbd9:0x2a32716caea8564d!8m2!3d-7.5328206!4d107.7060607!16s%2Fg%2F11vc3657n8!19sChIJ2ft8xQ8ZZi4RTVaormxxMio?authuser=0&hl=id&rclk=1,success
Peternakan domba garut HIPNI,Tujuan Wisata,,"CP9J+FP, Linggamanik, Kec. Cikelet, Kabupaten Garut, Jawa Barat 44177",2026-07-24T04:17:57.469847Z,https://www.google.com/maps/place/Peternakan+domba+garut+HIPNI/data=!4m7!3m6!1s0x2e6619d25b451325:0x4cf16d0bdba3782d!8m2!3d-7.5812807!4d107.731821!16s%2Fg%2F11kb97v3wr!19sChIJJRNFW9IZZi4RLXij2wtt8Uw?authuser=0&hl=id&rclk=1,success
Pantai Cibuek,Tujuan Wisata,4.3,"FFJC+WMF, kp.jayamekar, Indralayang, Kec. Caringin, Kabupaten Garut, Jawa Barat",2026-07-24T04:17:59.379829Z,https://www.google.com/maps/place/Pantai+Cibuek/data=!4m7!3m6!1s0x2e662fa9ba8566cd:0x766b62be38e96992!8m2!3d-7.5176913!4d107.4716795!16s%2Fg%2F11h1yx2fhp!19sChIJzWaFuqkvZi4RkmnpOL5ia3Y?authuser=0&hl=id&rclk=1,success
kuliner garut,Dapur Umum,5.0,"Jl. Siliwangi No.36, Regol, Kec. Garut Kota, Kabupaten Garut, Jawa Barat 44114",2026-07-24T04:18:01.564669Z,https://www.google.com/maps/place/kuliner+garut/data=!4m7!3m6!1s0x2e68b1cdbeea3a71:0xc011dafa805cb0cc!8m2!3d-7.2169521!4d107.9054012!16s%2Fg%2F11rz7cfdzp!19sChIJcTrqvs2xaC4RzLBcgPraEcA?authuser=0&hl=id&rclk=1,success
Pantai Karang Tepas,Tujuan Wisata,4.6,"CGWV+C2F, Kp. Cikajar, Karangwangi, Kec. Mekarmukti, Kabupaten Garut, Jawa Barat 44165",2026-07-24T04:18:04.166960Z,https://www.google.com/maps/place/Pantai+Karang+Tepas/data=!4m7!3m6!1s0x2e6624f65a10f8b9:0xae5bf3a559cdbdbd!8m2!3d-7.5539417!4d107.5425318!16s%2Fg%2F11bw5yf7nm!19sChIJufgQWvYkZi4Rvb3NWaXzW64?authuser=0&hl=id&rclk=1,success
Curug luhur cisompet,Tujuan Wisata,5.0,"FR42+WR, Sindangsari, Kec. Cisompet, Kabupaten Garut, Jawa Barat 44174",2026-07-24T04:18:06.540833Z,https://www.google.com/maps/place/Curug+luhur+cisompet/data=!4m7!3m6!1s0x2e661b521b7ef48d:0xcc5537c928113ecd!8m2!3d-7.5427478!4d107.8020774!16s%2Fg%2F11ptr8473j!19sChIJjfR-G1IbZi4RzT4RKMk3Vcw?authuser=0&hl=id&rclk=1,success
Wisata GUNUNG WAYANG,Tujuan Wisata,4.5,"HM33+5F7, Kp Jl. Ciparay, Depok, Kec. Pakenjeng, Kabupaten Garut, Jawa Barat 44164",2026-07-24T04:18:09.735723Z,https://www.google.com/maps/place/Wisata+GUNUNG+WAYANG/data=!4m7!3m6!1s0x2e6621efb7413f6b:0x8dcdddfe57d0014c!8m2!3d-7.4470797!4d107.6536691!16s%2Fg%2F11nmlrkv74!19sChIJaz9Bt-8hZi4RTAHQV_7dzY0?authuser=0&hl=id&rclk=1,success
Pantai dua muara cibaregbeg,Tujuan Wisata,4.0,"8R75+4C5, Karyamukti, Kec. Cibalong, Kabupaten Garut, Jawa Barat 44176",2026-07-24T04:18:12.002448Z,https://www.google.com/maps/place/Pantai+dua+muara+cibaregbeg/data=!4m7!3m6!1s0x2e66135658341fdb:0x713aeaddd07bc7e8!8m2!3d-7.6872465!4d107.8085948!16s%2Fg%2F11scn3f61f!19sChIJ2x80WFYTZi4R6Md70N3qOnE?authuser=0&hl=id&rclk=1,success
pantai cemara cidamar cidau.,Tujuan Wisata,,"9M7M+PGW, Cikelet, Kec. Cikelet, Kabupaten Garut, Jawa Barat 44177",2026-07-24T04:18:13.913817Z,https://www.google.com/maps/place/pantai+cemara+cidamar+cidau./data=!4m7!3m6!1s0x2e66170014358483:0x2ed73505b9d43b2f!8m2!3d-7.6365471!4d107.6842121!16s%2Fg%2F11z9blsc9y!19sChIJg4Q1FAAXZi4RLzvUuQU11y4?authuser=0&hl=id&rclk=1,success
Dahayu Taste,Restoran,4.5,"Jl. Letjen Ibrahim Adjie, Rancabango, Kec. Tarogong Kaler, Kabupaten Garut, Jawa Barat 44151",2026-07-24T04:18:16.530802Z,https://www.google.com/maps/place/Dahayu+Taste/data=!4m7!3m6!1s0x2e68b1007a45e57b:0x89921fe0b17050e7!8m2!3d-7.1845742!4d107.876859!16s%2Fg%2F11ytp6pgdq!19sChIJe-VFegCxaC4R51BwseAfkok?authuser=0&hl=id&rclk=1,success
